ticker,close,volume,sma20,sma50,vol_sma20,rsi,prev_high,passes,failed
BDL.NS,1617.800048828125,7806836.0,1520.0900024414063,1526.796923828125,1441026.55,60.81664908345008,1544.9000244140625,False,20MA ≤ 50MA
BEL.NS,423.5,7145745.0,417.3724960327148,406.99199768066404,15190118.2,55.65335505308653,425.20001220703125,False,"Volume ≤ Avg, No Breakout"
BHARATFORG.NS,1374.4000244140625,939528.0,1320.0249877929687,1259.7479907226561,1080267.2,69.66596379717896,1410.9000244140625,False,"Volume ≤ Avg, No Breakout"
BHEL.NS,282.75,8864767.0,257.22599868774415,242.59159912109374,13935209.3,82.12029344189874,289.5,False,"Volume ≤ Avg, No Breakout"
BPCL.NS,369.79998779296875,4276153.0,351.41943817138673,334.2027557373047,8915504.6,75.96970349408006,378.75,False,"Volume ≤ Avg, No Breakout"
BHARTIARTL.NS,2085.800048828125,3376225.0,2062.3050231933594,1978.3400048828125,9436079.6,50.853029832477766,2107.0,False,"Volume ≤ Avg, No Breakout"
BHARTIHEXA.NS,1785.0,53729.0,1819.2850036621094,1760.1500024414063,229447.75,49.687652972906065,1835.0,False,"Volume ≤ Avg, RSI ≤ 50, No Breakout, Low Liquidity"
BIKAJI.NS,714.4500122070312,367809.0,726.1049987792969,745.0630004882812,149984.05,40.07515314210762,725.0,False,"20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
BIOCON.NS,413.5,2360088.0,378.2175003051758,364.78100158691404,3623478.9,83.72534731437636,423.1000061035156,False,"Volume ≤ Avg, No Breakout"
BSOFT.NS,386.70001220703125,629564.0,371.7206314086914,366.16521118164064,3215976.45,51.95213027310844,405.4235917763952,False,"Volume ≤ Avg, No Breakout"
BLUEDART.NS,6002.5,20716.0,6004.325,5810.13,425006.5,60.47459252157238,6235.0,False,"Volume ≤ Avg, No Breakout, Low Liquidity"
BLUEJET.NS,575.25,291187.0,622.8075012207031,657.443447265625,585737.05,36.52076962091356,589.2000122070312,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout"
BLUESTARCO.NS,1772.5,294172.0,1896.8549926757812,1908.3279956054687,410593.75,16.747374671964366,1807.0,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
BBTC.NS,1852.4000244140625,135083.0,1973.240008544922,1915.5180053710938,237078.8,15.875983471029159,1902.5,False,"Volume ≤ Avg, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
BOSCHLTD.NS,36825.0,15562.0,37834.75,38768.5,22804.15,36.80659670164918,37650.0,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
FIRSTCRY.NS,333.5,982652.0,350.1624984741211,367.8200018310547,564816.7,23.67424789758114,345.45001220703125,False,"20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout"
BRIGADE.NS,947.7999877929688,103953.0,997.5799987792968,954.0419970703125,323103.0,20.873348691370083,965.7999877929688,False,"Volume ≤ Avg, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
BRITANNIA.NS,5798.0,249461.0,5953.025,5992.94,427934.85,42.8927680798005,5918.0,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
MAPMYINDIA.NS,1692.0,27971.0,1792.690008544922,1725.5500073242188,86613.7,34.08388387487335,1737.699951171875,False,"Volume ≤ Avg, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
CCL.NS,1048.199951171875,829830.0,919.9999969482421,893.8799963378906,1058404.1,81.26979463922467,1062.0,False,"Volume ≤ Avg, No Breakout"
CESC.NS,173.5399932861328,824913.0,176.14046936035157,166.23716369628906,2689491.2,34.726060342452016,173.6999969482422,False,"Volume ≤ Avg, RSI ≤ 50, No Breakout"
CGPOWER.NS,742.7000122070312,1253517.0,738.4849975585937,751.245,2328299.2,57.243844560715736,749.4500122070312,False,"Volume ≤ Avg, 20MA ≤ 50MA, Price ≤ 50MA, No Breakout"
CRISIL.NS,4642.0,27011.0,4825.2275390625,4809.536953125,38743.35,23.902557872589455,4705.0,False,"Volume ≤ Avg, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
CAMPUS.NS,267.54998779296875,105576.0,278.0499969482422,276.40203857421875,276448.35,30.71719175604447,279.5,False,"Volume ≤ Avg, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
CANFINHOME.NS,888.9000244140625,202646.0,863.6599945068359,809.188994140625,318639.15,63.3333186260884,884.7000122070312,False,"Volume ≤ Avg, Low Liquidity"
CANBK.NS,145.5,17006357.0,135.15200080871583,125.62700103759765,33566937.15,90.74165779292096,145.0,False,Volume ≤ Avg
CAPLIPOINT.NS,1920.0,45552.0,1989.184991455078,2076.970925292969,54682.2,24.29110821266198,1977.699951171875,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
CGCL.NS,198.39999389648438,299019.0,199.79950103759765,192.98161560058594,2853144.5,40.22661267010134,200.97000122070312,False,"Volume ≤ Avg, RSI ≤ 50, No Breakout"
CARBORUNIV.NS,885.4000244140625,28342.0,904.1200012207031,930.8859997558594,77093.15,46.432867044074456,900.0,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
CASTROLIND.NS,192.19000244140625,468808.0,195.33000259399415,198.4016000366211,1081944.35,31.86019920928247,194.83999633789062,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout"
CEATLTD.NS,3979.39990234375,83975.0,4062.1349975585936,3690.15,545172.6,43.83213114322438,4148.2998046875,False,"Volume ≤ Avg, RSI ≤ 50, No Breakout"
CENTRALBK.NS,37.7400016784668,3517764.0,38.82502994537354,37.68163352966309,10962971.0,34.76398011774799,37.970001220703125,False,"Price ≤ 50, Volume ≤ Avg, RSI ≤ 50, No Breakout"
CDSL.NS,1619.5999755859375,1169068.0,1598.4200134277344,1566.2680126953126,1870820.0,46.91718152744976,1665.0,False,"Volume ≤ Avg, RSI ≤ 50, No Breakout"
CENTURYPLY.NS,784.9500122070312,51353.0,755.5075012207031,779.6016101074218,100807.35,69.61113927314602,807.6500244140625,False,"Volume ≤ Avg, 20MA ≤ 50MA, No Breakout, Low Liquidity"
CERA.NS,5610.0,69572.0,6028.575,6134.99,16111.9,31.42994241842611,5791.5,False,"20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
CHALET.NS,884.6500244140625,75323.0,934.8597381591796,969.2344116210937,169956.6,33.696280095696864,908.2999877929688,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
CHAMBLFERT.NS,462.70001220703125,771204.0,476.7481201171875,502.59916748046874,862477.75,34.82106598550662,472.1499938964844,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout"
CHENNPETRO.NS,1030.1500244140625,964088.0,906.397494506836,815.6859985351563,7449187.0,79.86462741798277,1051.75,False,"Volume ≤ Avg, No Breakout"
CHOICEIN.NS,781.5499877929688,149078.0,808.4424896240234,805.6039929199219,352360.55,39.307148076645504,794.9500122070312,False,"Volume ≤ Avg, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
CHOLAHLDNG.NS,1948.300048828125,24572.0,1930.7,1893.6339990234376,210794.55,42.777041802368785,1980.0,False,"Volume ≤ Avg, RSI ≤ 50, No Breakout, Low Liquidity"
CHOLAFIN.NS,1711.9000244140625,493097.0,1711.29501953125,1635.0920068359376,1371187.15,46.14806605097867,1719.5,False,"Volume ≤ Avg, RSI ≤ 50, No Breakout"
CIPLA.NS,1528.199951171875,416340.0,1550.4700012207031,1544.6360009765624,1597783.6,32.069376169906974,1534.9000244140625,False,"Volume ≤ Avg, RSI ≤ 50, Price ≤ 50MA, No Breakout"
CUB.NS,266.4700012207031,3615460.0,242.6544982910156,222.6757992553711,4654449.2,70.4796671982549,264.0,False,Volume ≤ Avg
CLEAN.NS,920.2000122070312,342612.0,1000.1700012207032,1071.7839916992189,350892.9,15.165124394473295,952.5,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
COALINDIA.NS,384.70001220703125,2201565.0,380.08856201171875,379.49055419921876,6956741.4,48.262948542885304,387.3999938964844,False,"Volume ≤ Avg, RSI ≤ 50, No Breakout"
COCHINSHIP.NS,1722.199951171875,1275227.0,1775.304998779297,1788.8520556640624,928463.95,34.76367465210325,1744.4000244140625,False,"20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout"
COFORGE.NS,1775.4000244140625,865009.0,1776.3815673828126,1726.3459350585938,1517466.3,40.86957734411397,1830.0,False,"Volume ≤ Avg, RSI ≤ 50, No Breakout"
COHANCE.NS,620.25,1422016.0,780.4650024414062,861.6650036621094,1146274.5,3.36792251147034,676.5499877929688,False,"20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout"
COLPAL.NS,2167.10009765625,59502.0,2204.7503295898437,2247.163916015625,465989.75,41.80945618526201,2186.0,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
CAMS.NS,3932.60009765625,172675.0,3862.4126708984377,3855.8596630859374,359421.7,48.78061721046602,3970.0,False,"Volume ≤ Avg, RSI ≤ 50, No Breakout, Low Liquidity"
CONCORDBIO.NS,1481.699951171875,116282.0,1462.9649963378906,1553.299990234375,85711.75,54.72441853088577,1494.0,False,"20MA ≤ 50MA, Price ≤ 50MA, No Breakout, Low Liquidity"
CONCOR.NS,517.2999877929688,964401.0,534.5749969482422,537.7649987792969,1419931.85,35.65749559688605,534.8499755859375,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout"
COROMANDEL.NS,2204.5,163188.0,2179.435021972656,2218.5139990234375,392238.2,42.89241373490054,2234.0,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
CRAFTSMAN.NS,6723.0,19721.0,6733.075,6724.03,55007.9,59.12683477606323,7090.5,False,"Volume ≤ Avg, Price ≤ 50MA, No Breakout, Low Liquidity"
CREDITACC.NS,1362.4000244140625,549358.0,1379.4400024414062,1369.3399975585937,690333.5,36.6097690162416,1379.9000244140625,False,"Volume ≤ Avg, RSI ≤ 50, Price ≤ 50MA, No Breakout"
CROMPTON.NS,275.0,2511708.0,284.53999786376954,295.3990002441406,3069604.6,23.40089429562792,282.70001220703125,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout"
CUMMINSIND.NS,4289.7998046875,388690.0,4267.930004882813,4098.539995117188,567554.0,47.97157040123124,4450.0,False,"Volume ≤ Avg, RSI ≤ 50, No Breakout"
CYIENT.NS,1129.699951171875,138029.0,1164.5765502929687,1169.0309008789063,440990.45,29.037440311246456,1181.5999755859375,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
DCMSHRIRAM.NS,1237.699951171875,19904.0,1253.0457641601563,1227.4439477539063,219952.35,53.50461733014497,1244.4000244140625,False,"Volume ≤ Avg, No Breakout, Low Liquidity"
DLF.NS,760.2999877929688,809512.0,769.0599975585938,756.9470007324219,2058592.2,39.496720865923784,773.9000244140625,False,"Volume ≤ Avg, RSI ≤ 50, No Breakout"
DOMS.NS,2599.5,63079.0,2528.039990234375,2552.8117578125,38347.35,59.218509279311384,2550.0,False,"20MA ≤ 50MA, Low Liquidity"
DABUR.NS,523.0999755859375,1105083.0,509.6087936401367,511.2189337158203,2501911.45,62.001552519673666,528.5999755859375,False,"Volume ≤ Avg, 20MA ≤ 50MA, No Breakout"
DALBHARAT.NS,2029.199951171875,61071.0,2102.0904296875,2233.4666748046875,308999.05,33.039247952033605,2068.39990234375,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
DATAPATTNS.NS,3093.0,2091749.0,2774.144982910156,2733.4619873046877,655123.55,70.3309991271775,3044.5,True,All Pass
DEEPAKFERT.NS,1415.199951171875,89547.0,1449.054998779297,1465.1719970703125,291115.15,43.043876522506245,1433.9000244140625,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
DEEPAKNTR.NS,1735.4000244140625,83095.0,1743.0599975585938,1774.8420092773438,89908.15,44.06129237820742,1729.9000244140625,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, Low Liquidity"
DELHIVERY.NS,435.5,1089694.0,460.24499969482423,462.1129992675781,4115196.1,33.624454148471614,441.8999938964844,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout"
DEVYANI.NS,137.0,2686271.0,157.23700027465821,167.1931997680664,2279998.1,15.842110145123073,144.44000244140625,False,"20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout"
DIVISLAB.NS,6518.5,96683.0,6631.025,6300.24,395824.8,51.32127955493741,6645.0,False,"Volume ≤ Avg, No Breakout, Low Liquidity"
DIXON.NS,15392.0,185874.0,15471.45,16701.781171875,265926.7,46.758462421113016,15579.0,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
AGARWALEYE.NS,526.25,62542.0,519.1949935913086,491.63399780273437,185650.2,53.83740708535135,529.7000122070312,False,"Volume ≤ Avg, No Breakout, Low Liquidity"
LALPATHLAB.NS,3157.5,40149.0,3113.2851440429686,3174.4692431640624,123873.9,52.06225481977794,3175.0,False,"Volume ≤ Avg, 20MA ≤ 50MA, Price ≤ 50MA, No Breakout, Low Liquidity"
DRREDDY.NS,1244.4000244140625,450591.0,1236.9849975585937,1257.9079931640624,1926136.15,37.55459080597542,1242.4000244140625,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA"
EIDPARRY.NS,1027.800048828125,86636.0,1046.5300018310547,1054.8920068359375,213719.2,37.03456067519644,1073.0,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
EIHOTEL.NS,377.25,86056.0,388.29249572753906,389.6829992675781,176079.1,43.4821537562779,380.04998779296875,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
EICHERMOT.NS,6688.0,562159.0,6914.675,6903.84,395241.6,37.34800231615518,6946.5,False,"RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
ELECON.NS,535.6500244140625,217217.0,549.4275024414062,570.3974169921875,272451.8,40.34015803698958,542.5999755859375,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
ELGIEQUIP.NS,501.3500061035156,126832.0,486.7099975585937,484.08100036621096,340640.35,57.40121849565703,507.8999938964844,False,"Volume ≤ Avg, No Breakout, Low Liquidity"
EMAMILTD.NS,515.0499877929688,249851.0,531.3671401977539,552.6237896728516,361388.4,31.560471818348702,526.2379427880159,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
EMCURE.NS,1369.4000244140625,101884.0,1356.0100036621093,1354.3300048828125,183070.35,47.598525384279164,1408.0,False,"Volume ≤ Avg, RSI ≤ 50, No Breakout, Low Liquidity"
ENDURANCE.NS,2680.0,124165.0,2867.1949951171873,2872.2139892578125,124422.6,32.04213078675103,2934.39990234375,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
ENGINERSIN.NS,193.42999267578125,918337.0,197.78150024414063,200.62059997558595,1273676.4,38.600239980712,194.75,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout"
ERIS.NS,1540.0999755859375,41985.0,1592.7449951171875,1619.7819970703124,82129.55,25.813506130795233,1593.0999755859375,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
ESCORTS.NS,3536.0,36155.0,3686.52998046875,3661.7739990234377,79467.1,41.4479109922302,3644.60009765625,False,"Volume ≤ Avg, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
ETERNAL.NS,300.70001220703125,16587376.0,321.49500274658203,328.5960009765625,37638531.2,32.28454737759675,309.3500061035156,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout"
EXIDEIND.NS,378.6499938964844,1266889.0,384.24750366210935,397.0760009765625,1898694.2,47.2916250758172,381.8999938964844,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout"
NYKAA.NS,258.5199890136719,7522342.0,254.6714988708496,249.4539993286133,6029343.7,53.844394283712965,261.20001220703125,False,No Breakout
FEDERALBNK.NS,235.5,2250142.0,233.47850036621094,212.31400024414063,11557295.75,53.735938933682135,238.66000366210938,False,"Volume ≤ Avg, No Breakout"
FACT.NS,907.4500122070312,165539.0,894.5774993896484,925.9873767089844,174552.0,60.174686842721,909.9500122070312,False,"Volume ≤ Avg, 20MA ≤ 50MA, Price ≤ 50MA, No Breakout, Low Liquidity"
FINCABLES.NS,782.4000244140625,143496.0,787.0200073242188,809.8430004882813,311026.5,44.660195743800585,801.7999877929688,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
FINPIPE.NS,186.08999633789062,445778.0,188.50899963378907,199.09339935302734,495700.9,40.37647920496323,187.6999969482422,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
FSL.NS,362.6000061035156,191048.0,345.7725006103516,346.1270007324219,1829015.95,57.87808232550362,370.0,False,"Volume ≤ Avg, 20MA ≤ 50MA, No Breakout"
FIVESTAR.NS,651.0,641010.0,601.6024963378907,558.9049987792969,4320490.95,73.90625476837158,646.9000244140625,False,Volume ≤ Avg
FORCEMOT.NS,17546.0,45779.0,17436.4,17443.771953125,84404.9,63.83351588170866,17625.0,False,"Volume ≤ Avg, 20MA ≤ 50MA, No Breakout, Low Liquidity"
FORTIS.NS,931.5,2537263.0,1026.375,1007.4380041503906,2245865.25,13.417898499666137,977.9000244140625,False,"RSI ≤ 50, Price ≤ 50MA, No Breakout"
GAIL.NS,182.92999267578125,3796776.0,181.1959991455078,178.92619934082032,7980386.8,56.62186413388482,185.3699951171875,False,"Volume ≤ Avg, No Breakout"
GVT&D.NS,3051.10009765625,191020.0,3031.980017089844,2980.675986328125,524922.6,63.62559066531847,3181.800048828125,False,"Volume ≤ Avg, No Breakout"
GMRAIRPORT.NS,95.19000244140625,23725263.0,93.86600036621094,90.97899948120117,12525943.8,69.87444003447578,96.19999694824219,False,No Breakout
GRSE.NS,2876.199951171875,2760795.0,2629.2381225585937,2594.937255859375,1141853.65,78.54351484724876,2864.60009765625,True,All Pass
GICRE.NS,393.25,1101484.0,383.2174987792969,375.6189990234375,467381.4,57.40364973444096,393.5,False,"No Breakout, Low Liquidity"
GILLETTE.NS,8514.5,11826.0,8896.025,9439.86,33108.4,24.862313139260422,8519.5,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
GLAND.NS,1813.9000244140625,37035.0,1899.440008544922,1936.0140063476563,117596.4,31.36623645154164,1868.0,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
GLAXO.NS,2476.5,37080.0,2634.0650024414062,2706.0219970703124,80788.95,23.673660157872874,2548.10009765625,False,"Volume ≤ Avg, 20MA ≤ 50MA, RSI ≤ 50, Price ≤ 50MA, No Breakout, Low Liquidity"
GLENMARK.NS,1913.0999755859375,1312797.0,1849.190008544922,1942.6792456054689,670038.75,66.64456772899416,1918.9000244140625,False,"20MA ≤ 50MA, Price ≤ 50MA, No Breakout"
